"nombre_actor";"apellidos_actor";"titulo_pelicula";"anio_pelicula";"es_protagonista"
"BEN";"HARRIS";"DOZEN LION";"2006";"0"
"BEN";"HARRIS";"FIREHOUSE VIETNAM";"2006";"0"
"BEN";"HARRIS";"FRANKENSTEIN STRANGER";"2006";"0"
"BEN";"HARRIS";"JAPANESE RUN";"2006";"0"
"BEN";"HARRIS";"JASON TRAP";"2006";"0"
"BEN";"HARRIS";"MILLION ACE";"2006";"0"
"BEN";"HARRIS";"MUPPET MILE";"2006";"0"
"BEN";"HARRIS";"MUSKETEERS WAIT";"2006";"0"
"BEN";"HARRIS";"NASH CHOCOLAT";"2006";"0"
"BEN";"HARRIS";"PET HAUNTING";"2006";"0"
"BEN";"HARRIS";"PINOCCHIO SIMON";"2006";"0"
"BEN";"HARRIS";"RIDER CADDYSHACK";"2006";"0"
"BEN";"HARRIS";"SCARFACE BANG";"2006";"0"
"BEN";"HARRIS";"SORORITY QUEEN";"2006";"0"
"BEN";"HARRIS";"STING PERSONAL";"2006";"0"
"BEN";"HARRIS";"TIMBERLAND SKY";"2006";"0"
"BEN";"HARRIS";"TOURIST PELICAN";"2006";"0"
"BEN";"HARRIS";"UPRISING UPTOWN";"2006";"0"
"BEN";"HARRIS";"WATERFRONT DELIVERANCE";"2006";"0"
"BEN";"HARRIS";"WEREWOLF LOLA";"2006";"0"
"BEN";"WILLIS";"BADMAN DAWN";"2006";"0"
"BEN";"WILLIS";"BALLROOM MOCKINGBIRD";"2006";"0"
"BEN";"WILLIS";"BEACH HEARTBREAKERS";"2006";"0"
"BEN";"WILLIS";"CABIN FLASH";"2006";"0"
"BEN";"WILLIS";"CARIBBEAN LIBERTY";"2006";"0"
"BEN";"WILLIS";"CAROL TEXAS";"2006";"0"
"BEN";"WILLIS";"CHANCE RESURRECTION";"2006";"0"
"BEN";"WILLIS";"COLDBLOODED DARLING";"2006";"0"
"BEN";"WILLIS";"DAZED PUNK";"2006";"0"
"BEN";"WILLIS";"DOWNHILL ENOUGH";"2006";"0"
"BEN";"WILLIS";"DRACULA CRYSTAL";"2006";"0"
"BEN";"WILLIS";"DURHAM PANKY";"2006";"0"
"BEN";"WILLIS";"EARLY HOME";"2006";"0"
"BEN";"WILLIS";"ELIZABETH SHANE";"2006";"0"
"BEN";"WILLIS";"ENCINO ELF";"2006";"0"
"BEN";"WILLIS";"FROGMEN BREAKING";"2006";"0"
"BEN";"WILLIS";"FRONTIER CABIN";"2006";"0"
"BEN";"WILLIS";"GOODFELLAS SALUTE";"2006";"0"
"BEN";"WILLIS";"HEAVYWEIGHTS BEAST";"2006";"0"
"BEN";"WILLIS";"LIBERTY MAGNIFICENT";"2006";"0"
"BEN";"WILLIS";"LONELY ELEPHANT";"2006";"0"
"BEN";"WILLIS";"NASH CHOCOLAT";"2006";"0"
"BEN";"WILLIS";"NOVOCAINE FLIGHT";"2006";"0"
"BEN";"WILLIS";"PANTHER REDS";"2006";"0"
"BEN";"WILLIS";"PERFECT GROOVE";"2006";"0"
"BEN";"WILLIS";"PLUTO OLEANDER";"2006";"0"
"BEN";"WILLIS";"RECORDS ZORRO";"2006";"0"
"BEN";"WILLIS";"SATURDAY LAMBS";"2006";"0"
"BEN";"WILLIS";"SECRETARY ROUGE";"2006";"0"
"BEN";"WILLIS";"SHANGHAI TYCOON";"2006";"0"
"BEN";"WILLIS";"SPLENDOR PATTON";"2006";"0"
"BEN";"WILLIS";"SWEETHEARTS SUSPECTS";"2006";"0"
"BEN";"WILLIS";"VALLEY PACKER";"2006";"0"
"BETTE";"NICHOLSON";"ANTITRUST TOMATOES";"2006";"0"
"BETTE";"NICHOLSON";"BANG KWAI";"2006";"0"
"BETTE";"NICHOLSON";"BEAST HUNCHBACK";"2006";"0"
"BETTE";"NICHOLSON";"BIKINI BORROWERS";"2006";"0"
"BETTE";"NICHOLSON";"CALENDAR GUNFIGHT";"2006";"0"
"BETTE";"NICHOLSON";"COAST RAINBOW";"2006";"0"
"BETTE";"NICHOLSON";"COLDBLOODED DARLING";"2006";"0"
"BETTE";"NICHOLSON";"CROSSROADS CASUALTIES";"2006";"0"
"BETTE";"NICHOLSON";"DROP WATERFRONT";"2006";"0"
"BETTE";"NICHOLSON";"IGBY MAKER";"2006";"0"
"BETTE";"NICHOLSON";"KRAMER CHOCOLATE";"2006";"0"
"BETTE";"NICHOLSON";"LANGUAGE COWBOY";"2006";"0"
"BETTE";"NICHOLSON";"LESSON CLEOPATRA";"2006";"0"
"BETTE";"NICHOLSON";"LIBERTY MAGNIFICENT";"2006";"0"
"BETTE";"NICHOLSON";"MULHOLLAND BEAST";"2006";"0"
"BETTE";"NICHOLSON";"POTLUCK MIXED";"2006";"0"
"BETTE";"NICHOLSON";"SPEED SUIT";"2006";"0"
"BETTE";"NICHOLSON";"TITANIC BOONDOCK";"2006";"0"
"BETTE";"NICHOLSON";"TRADING PINOCCHIO";"2006";"0"
"BETTE";"NICHOLSON";"WYOMING STORM";"2006";"0"
"BOB";"FAWCETT";"ACE GOLDFINGER";"2006";"0"
"BOB";"FAWCETT";"ADAPTATION HOLES";"2006";"0"
"BOB";"FAWCETT";"CHINATOWN GLADIATOR";"2006";"0"
"BOB";"FAWCETT";"CIRCUS YOUTH";"2006";"0"
"BOB";"FAWCETT";"CONTROL ANTHEM";"2006";"0"
"BOB";"FAWCETT";"DARES PLUTO";"2006";"0"
"BOB";"FAWCETT";"DARN FORRESTER";"2006";"0"
"BOB";"FAWCETT";"DAZED PUNK";"2006";"0"
"BOB";"FAWCETT";"DYNAMITE TARZAN";"2006";"0"
"BOB";"FAWCETT";"HATE HANDICAP";"2006";"0"
"BOB";"FAWCETT";"HOMICIDE PEACH";"2006";"0"
"BOB";"FAWCETT";"JACKET FRISCO";"2006";"0"
"BOB";"FAWCETT";"JUMANJI BLADE";"2006";"0"
"BOB";"FAWCETT";"LAWLESS VISION";"2006";"0"
"BOB";"FAWCETT";"LEATHERNECKS DWARFS";"2006";"0"
"BOB";"FAWCETT";"OSCAR GOLD";"2006";"0"
"BOB";"FAWCETT";"PELICAN COMFORTS";"2006";"0"
"BOB";"FAWCETT";"PERSONAL LADYBUGS";"2006";"0"
"BOB";"FAWCETT";"RAGING AIRPLANE";"2006";"0"
"BOB";"FAWCETT";"RUN PACIFIC";"2006";"0"
"BOB";"FAWCETT";"RUNNER MADIGAN";"2006";"0"
"BOB";"FAWCETT";"SADDLE ANTITRUST";"2006";"0"
"BOB";"FAWCETT";"SCORPION APOLLO";"2006";"0"
"BOB";"FAWCETT";"SHAWSHANK BUBBLE";"2006";"0"
"BOB";"FAWCETT";"TAXI KICK";"2006";"0"
"BURT";"DUKAKIS";"ALIEN CENTER";"2006";"0"
"BURT";"DUKAKIS";"BLINDNESS GUN";"2006";"0"
"BURT";"DUKAKIS";"COMMANDMENTS EXPRESS";"2006";"0"
"BURT";"DUKAKIS";"DINOSAUR SECRETARY";"2006";"0"
"BURT";"DUKAKIS";"DOUBLE WRATH";"2006";"0"
"BURT";"DUKAKIS";"ENDING CROWDS";"2006";"0"
"BURT";"DUKAKIS";"GREEK EVERYONE";"2006";"0"
"BURT";"DUKAKIS";"GRINCH MASSAGE";"2006";"0"
"BURT";"DUKAKIS";"GUN BONNIE";"2006";"0"
"BURT";"DUKAKIS";"GUYS FALCON";"2006";"0"
"BURT";"DUKAKIS";"HEAVEN FREEDOM";"2006";"0"
"BURT";"DUKAKIS";"HOME PITY";"2006";"0"
"BURT";"DUKAKIS";"HOMEWARD CIDER";"2006";"0"
"BURT";"DUKAKIS";"IMAGE PRINCESS";"2006";"0"
"BURT";"DUKAKIS";"INTOLERABLE INTENTIONS";"2006";"0"
"BURT";"DUKAKIS";"JERK PAYCHECK";"2006";"0"
"BURT";"DUKAKIS";"KANE EXORCIST";"2006";"0"
"BURT";"DUKAKIS";"KING EVOLUTION";"2006";"0"
"BURT";"DUKAKIS";"MENAGERIE RUSHMORE";"2006";"0"
"BURT";"DUKAKIS";"MONEY HAROLD";"2006";"0"
"BURT";"DUKAKIS";"MOTIONS DETAILS";"2006";"0"
"BURT";"DUKAKIS";"RANDOM GO";"2006";"0"
"BURT";"DUKAKIS";"RANGE MOONWALKER";"2006";"0"
"BURT";"DUKAKIS";"REAP UNFAITHFUL";"2006";"0"
"BURT";"DUKAKIS";"RIGHT CRANES";"2006";"0"
"BURT";"DUKAKIS";"TALENTED HOMICIDE";"2006";"0"
"BURT";"DUKAKIS";"TRUMAN CRAZY";"2006";"0"
"BURT";"DUKAKIS";"VALENTINE VANISHING";"2006";"0"
"BURT";"DUKAKIS";"WANDA CHAMBER";"2006";"0"
"BURT";"POSEY";"ALASKA PHANTOM";"2006";"0"
"BURT";"POSEY";"ARABIA DOGMA";"2006";"0"
"BURT";"POSEY";"CHILL LUCK";"2006";"0"
"BURT";"POSEY";"COMMAND DARLING";"2006";"0"
"BURT";"POSEY";"DESERT POSEIDON";"2006";"0"
"BURT";"POSEY";"FAMILY SWEET";"2006";"0"
"BURT";"POSEY";"GAMES BOWFINGER";"2006";"0"
"BURT";"POSEY";"GRACELAND DYNAMITE";"2006";"0"
"BURT";"POSEY";"HOURS RAGE";"2006";"0"
"BURT";"POSEY";"HYDE DOCTOR";"2006";"0"
"BURT";"POSEY";"HYSTERICAL GRAIL";"2006";"0"
"BURT";"POSEY";"JUNGLE CLOSER";"2006";"0"
"BURT";"POSEY";"KILLER INNOCENT";"2006";"0"
"BURT";"POSEY";"LAMBS CINCINATTI";"2006";"0"
"BURT";"POSEY";"LUKE MUMMY";"2006";"0"
"BURT";"POSEY";"MAGIC MALLRATS";"2006";"0"
"BURT";"POSEY";"MINDS TRUMAN";"2006";"0"
"BURT";"POSEY";"OTHERS SOUP";"2006";"0"
"BURT";"POSEY";"PEACH INNOCENT";"2006";"0"
"BURT";"POSEY";"ROOTS REMEMBER";"2006";"0"
"BURT";"POSEY";"SATURDAY LAMBS";"2006";"0"
"BURT";"POSEY";"SENSIBILITY REAR";"2006";"0"
"BURT";"POSEY";"SWARM GOLD";"2006";"0"
"BURT";"POSEY";"UNBREAKABLE KARATE";"2006";"0"
"BURT";"TEMPLE";"ATTACKS HATE";"2006";"0"
"BURT";"TEMPLE";"BLANKET BEVERLY";"2006";"0"
"BURT";"TEMPLE";"BUCKET BROTHERHOOD";"2006";"0"
"BURT";"TEMPLE";"BUTTERFLY CHOCOLAT";"2006";"0"
"BURT";"TEMPLE";"CAPER MOTIONS";"2006";"0"
"BURT";"TEMPLE";"CHICAGO NORTH";"2006";"0"
"BURT";"TEMPLE";"COAST RAINBOW";"2006";"0"
"BURT";"TEMPLE";"EVOLUTION ALTER";"2006";"0"
"BURT";"TEMPLE";"GATHERING CALENDAR";"2006";"0"
"BURT";"TEMPLE";"GILMORE BOILED";"2006";"0"
"BURT";"TEMPLE";"GRAPES FURY";"2006";"0"
"BURT";"TEMPLE";"HEAVYWEIGHTS BEAST";"2006";"0"
"BURT";"TEMPLE";"INSIDER ARIZONA";"2006";"0"
"BURT";"TEMPLE";"POLLOCK DELIVERANCE";"2006";"0"
"BURT";"TEMPLE";"RACER EGG";"2006";"0"
"BURT";"TEMPLE";"ROSES TREASURE";"2006";"0"
"BURT";"TEMPLE";"SLEUTH ORIENT";"2006";"0"
"BURT";"TEMPLE";"SPIKING ELEMENT";"2006";"0"
"BURT";"TEMPLE";"SPOILERS HELLFIGHTERS";"2006";"0"
"BURT";"TEMPLE";"STRAIGHT HOURS";"2006";"0"
"BURT";"TEMPLE";"VARSITY TRIP";"2006";"0"
"BURT";"TEMPLE";"WAIT CIDER";"2006";"0"
"BURT";"TEMPLE";"WARS PLUTO";"2006";"0"
"CAMERON";"STREEP";"ADAPTATION HOLES";"2006";"0"
"CAMERON";"STREEP";"BLUES INSTINCT";"2006";"0"
"CAMERON";"STREEP";"CALENDAR GUNFIGHT";"2006";"0"
"CAMERON";"STREEP";"CASUALTIES ENCINO";"2006";"0"
"CAMERON";"STREEP";"CHOCOLATE DUCK";"2006";"0"
"CAMERON";"STREEP";"COAST RAINBOW";"2006";"0"
"CAMERON";"STREEP";"CONNECTION MICROCOSMOS";"2006";"0"
"CAMERON";"STREEP";"CROW GREASE";"2006";"0"
"CAMERON";"STREEP";"CUPBOARD SINNERS";"2006";"0"
"CAMERON";"STREEP";"DOOM DANCING";"2006";"0"
"CAMERON";"STREEP";"DROP WATERFRONT";"2006";"0"
"CAMERON";"STREEP";"ELEPHANT TROJAN";"2006";"0"
"CAMERON";"STREEP";"FREEDOM CLEOPATRA";"2006";"0"
"CAMERON";"STREEP";"HAUNTED ANTITRUST";"2006";"0"
"CAMERON";"STREEP";"INSTINCT AIRPORT";"2006";"0"
"CAMERON";"STREEP";"LEGALLY SECRETARY";"2006";"0"
"CAMERON";"STREEP";"MOB DUFFEL";"2006";"0"
"CAMERON";"STREEP";"MOVIE SHAKESPEARE";"2006";"0"
"CAMERON";"STREEP";"PANIC CLUB";"2006";"0"
"CAMERON";"STREEP";"PURE RUNNER";"2006";"0"
"CAMERON";"STREEP";"SEVEN SWARM";"2006";"0"
"CAMERON";"STREEP";"SPINAL ROCKY";"2006";"0"
"CAMERON";"STREEP";"SPLASH GUMP";"2006";"0"
"CAMERON";"STREEP";"WEST LION";"2006";"0"
"CAMERON";"WRAY";"BINGO TALENTED";"2006";"0"
"CAMERON";"WRAY";"CHAMPION FLATLINERS";"2006";"0"
"CAMERON";"WRAY";"COMA HEAD";"2006";"0"
"CAMERON";"WRAY";"DARES PLUTO";"2006";"0"
"CAMERON";"WRAY";"DESTINATION JERK";"2006";"0"
"CAMERON";"WRAY";"DOZEN LION";"2006";"0"
"CAMERON";"WRAY";"DRACULA CRYSTAL";"2006";"0"
"CAMERON";"WRAY";"ELF MURDER";"2006";"0"
"CAMERON";"WRAY";"HALL CASSIDY";"2006";"0"
"CAMERON";"WRAY";"LESSON CLEOPATRA";"2006";"0"
"CAMERON";"WRAY";"OCTOBER SUBMARINE";"2006";"0"
"CAMERON";"WRAY";"SATISFACTION CONFIDENTIAL";"2006";"0"
"CAMERON";"WRAY";"SEVEN SWARM";"2006";"0"
"CAMERON";"WRAY";"SLIPPER FIDELITY";"2006";"0"
"CAMERON";"WRAY";"TITANS JERK";"2006";"0"
"CAMERON";"WRAY";"VALLEY PACKER";"2006";"0"
"CAMERON";"WRAY";"VIRGIN DAISY";"2006";"0"
"CAMERON";"WRAY";"VIRGINIAN PLUTO";"2006";"0"
"CAMERON";"WRAY";"WOLVES DESIRE";"2006";"0"
"CAMERON";"ZELLWEGER";"BEAUTY GREASE";"2006";"0"
"CAMERON";"ZELLWEGER";"BLACKOUT PRIVATE";"2006";"0"
"CAMERON";"ZELLWEGER";"BRIGHT ENCOUNTERS";"2006";"0"
"CAMERON";"ZELLWEGER";"CLUELESS BUCKET";"2006";"0"
"CAMERON";"ZELLWEGER";"CONQUERER NUTS";"2006";"0"
"CAMERON";"ZELLWEGER";"CROW GREASE";"2006";"0"
"CAMERON";"ZELLWEGER";"FLOATS GARDEN";"2006";"0"
"CAMERON";"ZELLWEGER";"GLADIATOR WESTWARD";"2006";"0"
"CAMERON";"ZELLWEGER";"GRIT CLOCKWORK";"2006";"0"
"CAMERON";"ZELLWEGER";"HARRY IDAHO";"2006";"0"
"CAMERON";"ZELLWEGER";"HAWK CHILL";"2006";"0"
"CAMERON";"ZELLWEGER";"HELLFIGHTERS SIERRA";"2006";"0"
"CAMERON";"ZELLWEGER";"JADE BUNCH";"2006";"0"
"CAMERON";"ZELLWEGER";"JUGGLER HARDLY";"2006";"0"
"CAMERON";"ZELLWEGER";"LAMBS CINCINATTI";"2006";"0"
"CAMERON";"ZELLWEGER";"MALLRATS UNITED";"2006";"0"
"CAMERON";"ZELLWEGER";"MOVIE SHAKESPEARE";"2006";"0"
"CAMERON";"ZELLWEGER";"MURDER ANTITRUST";"2006";"0"
"CAMERON";"ZELLWEGER";"ORIENT CLOSER";"2006";"0"
"CAMERON";"ZELLWEGER";"PEARL DESTINY";"2006";"0"
"CAMERON";"ZELLWEGER";"PILOT HOOSIERS";"2006";"0"
"CAMERON";"ZELLWEGER";"PINOCCHIO SIMON";"2006";"0"
"CAMERON";"ZELLWEGER";"PRIVATE DROP";"2006";"0"
"CAMERON";"ZELLWEGER";"RIGHT CRANES";"2006";"0"
"CAMERON";"ZELLWEGER";"RINGS HEARTBREAKERS";"2006";"0"
"CAMERON";"ZELLWEGER";"ROCK INSTINCT";"2006";"0"
"CAMERON";"ZELLWEGER";"ROOTS REMEMBER";"2006";"0"
"CAMERON";"ZELLWEGER";"SECRETARY ROUGE";"2006";"0"
"CAMERON";"ZELLWEGER";"STOCK GLASS";"2006";"0"
"CAMERON";"ZELLWEGER";"TOMATOES HELLFIGHTERS";"2006";"0"
"CAMERON";"ZELLWEGER";"TYCOON GATHERING";"2006";"0"
"CAMERON";"ZELLWEGER";"WASTELAND DIVINE";"2006";"0"
"CAMERON";"ZELLWEGER";"WIFE TURN";"2006";"0"
"CARMEN";"HUNT";"AMELIE HELLFIGHTERS";"2006";"0"
"CARMEN";"HUNT";"BOWFINGER GABLES";"2006";"0"
"CARMEN";"HUNT";"BREAKING HOME";"2006";"0"
"CARMEN";"HUNT";"BUTCH PANTHER";"2006";"0"
"CARMEN";"HUNT";"DAISY MENAGERIE";"2006";"0"
"CARMEN";"HUNT";"DRACULA CRYSTAL";"2006";"0"
"CARMEN";"HUNT";"FROST HEAD";"2006";"0"
"CARMEN";"HUNT";"GRAPES FURY";"2006";"0"
"CARMEN";"HUNT";"GUNFIGHT MOON";"2006";"0"
"CARMEN";"HUNT";"HAWK CHILL";"2006";"0"
"CARMEN";"HUNT";"HOLOCAUST HIGHBALL";"2006";"0"
"CARMEN";"HUNT";"JADE BUNCH";"2006";"0"
"CARMEN";"HUNT";"LEGALLY SECRETARY";"2006";"0"
"CARMEN";"HUNT";"LESSON CLEOPATRA";"2006";"0"
"CARMEN";"HUNT";"MIXED DOORS";"2006";"0"
"CARMEN";"HUNT";"MOONSHINE CABIN";"2006";"0"
"CARMEN";"HUNT";"PATRIOT ROMAN";"2006";"0"
"CARMEN";"HUNT";"PHANTOM GLORY";"2006";"0"
"CARMEN";"HUNT";"POLLOCK DELIVERANCE";"2006";"0"
"CARMEN";"HUNT";"RANDOM GO";"2006";"0"
"CARMEN";"HUNT";"SMOKING BARBARELLA";"2006";"0"
"CARMEN";"HUNT";"TEEN APOLLO";"2006";"0"
"CARMEN";"HUNT";"TELEGRAPH VOYAGE";"2006";"0"
"CARMEN";"HUNT";"TRUMAN CRAZY";"2006";"0"
"CARMEN";"HUNT";"VOYAGE LEGALLY";"2006";"0"
"CARMEN";"HUNT";"ZOOLANDER FICTION";"2006";"0"
"Carmen";"Maura";"Mujeres al borde de un ataque de nervios";"1988";"1"
"CARY";"MCCONAUGHEY";"ALI FOREVER";"2006";"0"
"CARY";"MCCONAUGHEY";"AMISTAD MIDSUMMER";"2006";"0"
"CARY";"MCCONAUGHEY";"ARMY FLINTSTONES";"2006";"0"
"CARY";"MCCONAUGHEY";"BINGO TALENTED";"2006";"0"
"CARY";"MCCONAUGHEY";"BLACKOUT PRIVATE";"2006";"0"
"CARY";"MCCONAUGHEY";"CITIZEN SHREK";"2006";"0"
"CARY";"MCCONAUGHEY";"DESPERATE TRAINSPOTTING";"2006";"0"
"CARY";"MCCONAUGHEY";"DOLLS RAGE";"2006";"0"
"CARY";"MCCONAUGHEY";"DOUBLE WRATH";"2006";"0"
"CARY";"MCCONAUGHEY";"DUFFEL APOCALYPSE";"2006";"0"
"CARY";"MCCONAUGHEY";"FULL FLATLINERS";"2006";"0"
"CARY";"MCCONAUGHEY";"HUNTING MUSKETEERS";"2006";"0"
"CARY";"MCCONAUGHEY";"INDIAN LOVE";"2006";"0"
"CARY";"MCCONAUGHEY";"LOVERBOY ATTACKS";"2006";"0"
"CARY";"MCCONAUGHEY";"MAUDE MOD";"2006";"0"
"CARY";"MCCONAUGHEY";"MUSSOLINI SPOILERS";"2006";"0"
"CARY";"MCCONAUGHEY";"OKLAHOMA JUMANJI";"2006";"0"
"CARY";"MCCONAUGHEY";"PREJUDICE OLEANDER";"2006";"0"
"CARY";"MCCONAUGHEY";"RULES HUMAN";"2006";"0"
"CARY";"MCCONAUGHEY";"VELVET TERMINATOR";"2006";"0"
"CARY";"MCCONAUGHEY";"VILLAIN DESPERATE";"2006";"0"
"CARY";"MCCONAUGHEY";"WATCH TRACY";"2006";"0"
"CARY";"MCCONAUGHEY";"WEST LION";"2006";"0"
"CARY";"MCCONAUGHEY";"WRONG BEHAVIOR";"2006";"0"
"CATE";"HARRIS";"ATLANTIS CAUSE";"2006";"0"
"CATE";"HARRIS";"BERETS AGENT";"2006";"0"
"CATE";"HARRIS";"CRAZY HOME";"2006";"0"
"CATE";"HARRIS";"CROOKED FROGMEN";"2006";"0"
"CATE";"HARRIS";"DANGEROUS UPTOWN";"2006";"0"
"CATE";"HARRIS";"DESIRE ALIEN";"2006";"0"
"CATE";"HARRIS";"FROST HEAD";"2006";"0"
"CATE";"HARRIS";"GILMORE BOILED";"2006";"0"
"CATE";"HARRIS";"GREEK EVERYONE";"2006";"0"
"CATE";"HARRIS";"HANDICAP BOONDOCK";"2006";"0"
"CATE";"HARRIS";"INTRIGUE WORST";"2006";"0"
"CATE";"HARRIS";"JUMPING WRATH";"2006";"0"
"CATE";"HARRIS";"MODERN DORADO";"2006";"0"
"CATE";"HARRIS";"MUPPET MILE";"2006";"0"
"CATE";"HARRIS";"PERSONAL LADYBUGS";"2006";"0"
"CATE";"HARRIS";"ROLLERCOASTER BRINGING";"2006";"0"
"CATE";"HARRIS";"RUNNER MADIGAN";"2006";"0"
"CATE";"HARRIS";"SCARFACE BANG";"2006";"0"
"CATE";"HARRIS";"SEA VIRGIN";"2006";"0"
"CATE";"HARRIS";"SHINING ROSES";"2006";"0"
"CATE";"HARRIS";"SORORITY QUEEN";"2006";"0"
"CATE";"HARRIS";"SPINAL ROCKY";"2006";"0"
"CATE";"HARRIS";"STAMPEDE DISTURBING";"2006";"0"
"CATE";"HARRIS";"STORM HAPPINESS";"2006";"0"
"CATE";"HARRIS";"SUMMER SCARFACE";"2006";"0"
"CATE";"HARRIS";"SUN CONFESSIONS";"2006";"0"
"CATE";"HARRIS";"TREASURE COMMAND";"2006";"0"
"CATE";"HARRIS";"WRATH MILE";"2006";"0"
"CATE";"MCQUEEN";"ANNIE IDENTITY";"2006";"0"
"CATE";"MCQUEEN";"BLOOD ARGONAUTS";"2006";"0"
"CATE";"MCQUEEN";"CAPER MOTIONS";"2006";"0"
"CATE";"MCQUEEN";"COMANCHEROS ENEMY";"2006";"0"
"CATE";"MCQUEEN";"DARN FORRESTER";"2006";"0"
"CATE";"MCQUEEN";"DOCTOR GRAIL";"2006";"0"
"CATE";"MCQUEEN";"FACTORY DRAGON";"2006";"0"
"CATE";"MCQUEEN";"FIDDLER LOST";"2006";"0"
"CATE";"MCQUEEN";"FLYING HOOK";"2006";"0"
"CATE";"MCQUEEN";"FRENCH HOLIDAY";"2006";"0"
"CATE";"MCQUEEN";"GABLES METROPOLIS";"2006";"0"
"CATE";"MCQUEEN";"HAWK CHILL";"2006";"0"
"CATE";"MCQUEEN";"INSIDER ARIZONA";"2006";"0"
"CATE";"MCQUEEN";"JERSEY SASSY";"2006";"0"
"CATE";"MCQUEEN";"LEGEND JEDI";"2006";"0"
"CATE";"MCQUEEN";"MASSAGE IMAGE";"2006";"0"
"CATE";"MCQUEEN";"NAME DETECTIVE";"2006";"0"
"CATE";"MCQUEEN";"PACIFIC AMISTAD";"2006";"0"
"CATE";"MCQUEEN";"PATTON INTERVIEW";"2006";"0"
"CATE";"MCQUEEN";"PERDITION FARGO";"2006";"0"
"CATE";"MCQUEEN";"POTTER CONNECTICUT";"2006";"0"
"CATE";"MCQUEEN";"PRIDE ALAMO";"2006";"0"
"CATE";"MCQUEEN";"SALUTE APOLLO";"2006";"0"
"CATE";"MCQUEEN";"SEARCHERS WAIT";"2006";"0"
"CATE";"MCQUEEN";"SNATCH SLIPPER";"2006";"0"
"CATE";"MCQUEEN";"TOWERS HURRICANE";"2006";"0"
"CATE";"MCQUEEN";"TROJAN TOMORROW";"2006";"0"
"CATE";"MCQUEEN";"VIRGIN DAISY";"2006";"0"
"CATE";"MCQUEEN";"VOLCANO TEXAS";"2006";"0"
"CATE";"MCQUEEN";"WATERSHIP FRONTIER";"2006";"0"
"CHARLIZE";"DENCH";"BABY HALL";"2006";"0"
"CHARLIZE";"DENCH";"BUCKET BROTHERHOOD";"2006";"0"
"CHARLIZE";"DENCH";"CANDLES GRAPES";"2006";"0"
"CHARLIZE";"DENCH";"CLUELESS BUCKET";"2006";"0"
"CHARLIZE";"DENCH";"CONTROL ANTHEM";"2006";"0"
"CHARLIZE";"DENCH";"CRANES RESERVOIR";"2006";"0"
"CHARLIZE";"DENCH";"DARN FORRESTER";"2006";"0"
"CHARLIZE";"DENCH";"DRIVER ANNIE";"2006";"0"
"CHARLIZE";"DENCH";"DYNAMITE TARZAN";"2006";"0"
"CHARLIZE";"DENCH";"FEATHERS METAL";"2006";"0"
"CHARLIZE";"DENCH";"FUGITIVE MAGUIRE";"2006";"0"
"CHARLIZE";"DENCH";"HAUNTING PIANIST";"2006";"0"
"CHARLIZE";"DENCH";"HEAVEN FREEDOM";"2006";"0"
"CHARLIZE";"DENCH";"HYSTERICAL GRAIL";"2006";"0"
"CHARLIZE";"DENCH";"JACKET FRISCO";"2006";"0"
"CHARLIZE";"DENCH";"JOON NORTHWEST";"2006";"0"
"CHARLIZE";"DENCH";"LONELY ELEPHANT";"2006";"0"
"CHARLIZE";"DENCH";"LUST LOCK";"2006";"0"
"CHARLIZE";"DENCH";"MASSAGE IMAGE";"2006";"0"
"CHARLIZE";"DENCH";"PRIMARY GLASS";"2006";"0"
"CHARLIZE";"DENCH";"SPLENDOR PATTON";"2006";"0"
"CHARLIZE";"DENCH";"SUNDANCE INVASION";"2006";"0"
"CHARLIZE";"DENCH";"WESTWARD SEABISCUIT";"2006";"0"
"CHARLIZE";"DENCH";"WIND PHANTOM";"2006";"0"
"CHRIS";"BRIDGES";"BENEATH RUSH";"2006";"0"
"CHRIS";"BRIDGES";"BILL OTHERS";"2006";"0"
"CHRIS";"BRIDGES";"BLINDNESS GUN";"2006";"0"
"CHRIS";"BRIDGES";"BOONDOCK BALLROOM";"2006";"0"
"CHRIS";"BRIDGES";"BUNCH MINDS";"2006";"0"
"CHRIS";"BRIDGES";"CARIBBEAN LIBERTY";"2006";"0"
"CHRIS";"BRIDGES";"CONVERSATION DOWNHILL";"2006";"0"
"CHRIS";"BRIDGES";"CROW GREASE";"2006";"0"
"CHRIS";"BRIDGES";"DARN FORRESTER";"2006";"0"
"CHRIS";"BRIDGES";"EXTRAORDINARY CONQUERER";"2006";"0"
"CHRIS";"BRIDGES";"MUPPET MILE";"2006";"0"
"CHRIS";"BRIDGES";"ODDS BOOGIE";"2006";"0"
"CHRIS";"BRIDGES";"PLUTO OLEANDER";"2006";"0"
"CHRIS";"BRIDGES";"PURPLE MOVIE";"2006";"0"
"CHRIS";"BRIDGES";"RAGE GAMES";"2006";"0"
"CHRIS";"BRIDGES";"REDS POCUS";"2006";"0"
"CHRIS";"BRIDGES";"REQUIEM TYCOON";"2006";"0"
"CHRIS";"BRIDGES";"ROAD ROXANNE";"2006";"0"
"CHRIS";"BRIDGES";"ROCKETEER MOTHER";"2006";"0"
"CHRIS";"BRIDGES";"SATURN NAME";"2006";"0"
"CHRIS";"BRIDGES";"SHAKESPEARE SADDLE";"2006";"0"
"CHRIS";"BRIDGES";"SPARTACUS CHEAPER";"2006";"0"
